Cod_pat,Time,Ax,Ay,Az,Mx,My,Mz,Ch,Label
11111,15/5/2018 18:19:33,7.49,-5.41,3.1,-14.55,40.45,9.49,109.78,3
11111,15/5/2018 18:19:34,7.49,-5.45,3.18,-14.64,40.55,9.39,109.85,3
11111,15/5/2018 18:19:35,7.49,-5.45,3.06,-14.64,40.55,9.29,109.85,3
11111,15/5/2018 18:19:36,7.53,-5.49,3.06,-14.64,40.55,9.29,109.85,3
11111,15/5/2018 18:19:38,7.49,-5.49,3.1,-14.64,40.18,8.88,110.01,3
11111,15/5/2018 18:19:39,7.49,-5.41,3.14,-14.73,40.27,9.18,110.09,3
11111,15/5/2018 18:19:41,7.45,-5.41,3.18,-14.64,40.36,9.49,109.93,3
11111,15/5/2018 18:19:44,7.45,-5.45,3.22,-14.55,40.55,9.49,109.74,3
11111,15/5/2018 18:19:46,7.57,-5.41,3.18,-14.82,40.64,9.49,110.03,3
11111,15/5/2018 18:19:48,7.49,-5.45,3.26,-14.45,40.55,9.39,109.62,3
11111,15/5/2018 18:19:49,7.49,-5.41,3.22,-14.45,40.36,9.29,109.7,3
11111,15/5/2018 18:19:51,7.49,-5.49,3.1,-14.27,40.36,9.08,109.47,3
11111,15/5/2018 18:19:53,7.49,-5.45,3.18,-14.73,40.27,9.08,110.09,3
11111,15/5/2018 18:19:54,7.49,-5.53,3.1,-14.64,40.36,9.39,109.93,3
11111,15/5/2018 18:19:57,7.49,-5.37,3.22,-14.55,40.64,9.59,109.69,3
11111,15/5/2018 18:19:58,7.49,-5.41,3.06,-14.18,40.55,9.18,109.28,3
11111,15/5/2018 18:20:01,7.45,-5.49,3.18,-14.73,40.18,9.59,110.13,3
11111,15/5/2018 18:20:02,7.45,-5.49,3.14,-14.55,40.55,9.29,109.74,3
11111,15/5/2018 18:20:04,7.49,-5.37,3.18,-14.55,40.55,9.18,109.74,3
11111,15/5/2018 18:20:06,7.61,-5.41,3.14,-14.45,40.27,9.39,109.74,3
11111,15/5/2018 18:20:07,7.45,-5.45,3.1,-14.64,40.45,8.98,109.89,3
11111,15/5/2018 18:20:11,7.45,-5.41,3.18,-14.55,40.45,9.18,109.78,3
11111,15/5/2018 18:20:12,7.45,-5.41,3.1,-14.45,40.45,9.39,109.66,3
11111,15/5/2018 18:20:16,7.45,-5.37,3.14,-14.73,40.64,9.29,109.92,3
11111,15/5/2018 18:20:17,7.45,-5.41,3.14,-14.73,40.55,9.18,109.96,3
11111,15/5/2018 18:20:20,7.49,-5.41,3.14,-14.64,40.55,9.08,109.85,3
11111,15/5/2018 18:20:22,7.49,-5.41,3.14,-14.36,40.36,9.69,109.59,3
11111,15/5/2018 18:20:24,7.49,-5.45,3.18,-14.45,40.55,9.08,109.62,3
11111,15/5/2018 18:20:25,7.53,-5.41,3.1,-14.45,40.27,9.08,109.74,3
11111,15/5/2018 18:20:27,7.53,-5.49,3.14,-14.55,40.55,9.29,109.74,3
11111,15/5/2018 18:20:29,7.49,-5.49,3.1,-14.64,40.55,9.18,109.85,3
11111,15/5/2018 18:20:30,7.45,-5.45,3.18,-14.64,40.55,9.18,109.85,3
11111,15/5/2018 18:20:32,7.53,-5.49,3.06,-14.55,40.27,9.29,109.86,3
11111,15/5/2018 18:20:34,7.49,-5.45,3.18,-14.73,40.45,9.49,110,3
11111,15/5/2018 18:20:35,7.49,-5.49,3.18,-14.64,40.73,9.39,109.77,3
11111,15/5/2018 18:20:40,7.49,-5.45,3.1,-14.64,40.73,9.18,109.77,3
11111,15/5/2018 18:20:41,7.45,-5.45,3.18,-14.73,40.73,9.49,109.88,3
11111,15/5/2018 18:20:41,7.45,-5.45,3.06,-14.55,40.18,9.49,109.9,3
11111,15/5/2018 18:20:42,7.53,-5.41,3.14,-14.73,40.36,9.29,110.05,3
11111,15/5/2018 18:20:45,7.37,-5.41,3.06,-14.82,40.55,9.39,110.08,3
11111,15/5/2018 18:20:46,7.45,-5.45,2.98,-14.64,40.55,9.08,109.85,3
11111,15/5/2018 18:20:47,7.37,-5.45,3.1,-14.55,40.45,9.18,109.78,3
11111,15/5/2018 18:20:50,7.45,-5.45,3.1,-14.45,40.45,9.29,109.66,3
11111,15/5/2018 18:20:51,7.49,-5.45,3.18,-14.36,40.45,9.18,109.55,3
11111,15/5/2018 18:20:52,7.37,-5.45,3.14,-14.55,40.45,9.18,109.78,3
11111,15/5/2018 18:20:53,7.49,-5.37,3.14,-14.55,40.18,9.39,109.9,3
11111,15/5/2018 18:20:55,7.49,-5.53,3.18,-14.55,40.27,8.98,109.86,3
11111,15/5/2018 18:20:57,7.49,-5.41,3.22,-14.73,40.55,9.18,109.96,3
11111,15/5/2018 18:20:58,7.45,-5.45,3.18,-14.64,40.27,9.29,109.97,3
11111,15/5/2018 18:21:01,7.49,-5.45,3.14,-14.73,40.64,9.39,109.92,3
11111,15/5/2018 18:21:02,7.49,-5.45,3.18,-14.64,40.55,9.49,109.85,3
11111,15/5/2018 18:21:03,7.45,-5.41,3.18,-14.55,40.45,9.18,109.78,3
11111,15/5/2018 18:21:05,7.49,-5.49,3.14,-14.73,40.36,9.18,110.05,3
11111,15/5/2018 18:21:07,7.49,-5.45,3.18,-14.55,40.73,9.08,109.65,3
11111,15/5/2018 18:21:08,7.53,-5.41,3.18,-14.82,40.27,9.18,110.2,3
11111,15/5/2018 18:21:10,7.49,-5.45,3.18,-14.55,40.27,9.08,109.86,3
11111,15/5/2018 18:21:11,7.49,-5.49,3.14,-14.36,40.45,9.39,109.55,3
11111,15/5/2018 18:21:13,7.45,-5.41,3.18,-14.55,40.45,9.29,109.78,3
11111,15/5/2018 18:21:15,7.49,-5.45,3.14,-14.64,40.27,9.29,109.97,3
11111,15/5/2018 18:21:16,7.49,-5.45,3.1,-14.36,40.27,9.08,109.63,3
11111,15/5/2018 18:21:18,7.45,-5.41,3.18,-14.73,40.73,8.98,109.88,3
11111,15/5/2018 18:21:20,7.49,-5.41,3.14,-14.64,40.82,9.29,109.73,3
11111,15/5/2018 18:21:21,7.49,-5.37,3.14,-14.45,40.73,9.39,109.54,3
11111,15/5/2018 18:21:23,7.49,-5.45,3.1,-14.64,40.27,9.29,109.97,3
11111,15/5/2018 18:21:25,7.45,-5.41,3.22,-14.64,40.45,9.08,109.89,3
11111,15/5/2018 18:21:26,7.45,-5.41,3.14,-14.55,40.55,9.08,109.74,3
11111,15/5/2018 18:21:28,7.49,-5.41,3.1,-14.55,40.27,9.18,109.86,3
11111,15/5/2018 18:21:30,7.45,-5.41,3.14,-14.64,40.64,9.08,109.81,3
11111,15/5/2018 18:21:31,7.53,-5.41,3.22,-14.82,40.55,9.08,110.08,3
11111,15/5/2018 18:21:33,7.45,-5.45,3.18,-14.55,40.45,9.08,109.78,3
11111,15/5/2018 18:21:34,7.49,-5.37,3.1,-14.45,40.55,9.08,109.62,3
11111,15/5/2018 18:21:36,7.53,-5.45,3.14,-14.64,40.64,9.29,109.81,3
11111,15/5/2018 18:21:38,7.53,-5.45,3.14,-14.64,40.64,9.18,109.81,3
11111,15/5/2018 18:21:39,7.65,-5.45,3.14,-14.82,40.45,9.08,110.12,3
11111,15/5/2018 18:21:41,7.49,-5.49,3.1,-14.55,40.45,9.08,109.78,3
11111,15/5/2018 18:21:43,7.49,-5.41,3.22,-14.36,40.55,9.49,109.51,3
11111,15/5/2018 18:21:44,7.49,-5.41,3.18,-14.55,40.73,9.29,109.65,3
11111,15/5/2018 18:21:46,7.45,-5.45,3.22,-14.64,40.45,9.18,109.89,3
11111,15/5/2018 18:21:48,7.49,-5.41,3.14,-15,40.36,9.39,110.39,3
11111,15/5/2018 18:21:49,7.45,-5.49,3.14,-14.45,40.55,9.18,109.62,3
11111,15/5/2018 18:21:51,7.49,-5.49,3.14,-14.64,40.27,8.88,109.97,3
11111,15/5/2018 18:21:54,7.53,-5.41,3.1,-14.36,40.36,9.59,109.59,3
11111,15/5/2018 18:21:56,7.49,-5.45,3.06,-14.55,40.45,9.39,109.78,3
11111,15/5/2018 18:21:58,7.49,-5.45,3.1,-14.45,40.73,9.29,109.54,3
11111,15/5/2018 18:21:59,7.45,-5.41,3.14,-14.45,40.45,9.08,109.66,3
11111,15/5/2018 18:22:01,7.53,-5.45,3.1,-14.64,40.64,9.18,109.81,3
11111,15/5/2018 18:22:02,7.45,-5.41,3.22,-14.73,40.36,9.08,110.05,3
11111,15/5/2018 18:22:04,7.41,-5.41,3.02,-14.45,40.45,9.29,109.66,3
11111,15/5/2018 18:22:07,7.57,-5.45,3.18,-14.27,40.45,9.08,109.43,3
11111,15/5/2018 18:22:07,7.45,-5.45,3.18,-14.64,40.64,9.39,109.81,3
11111,15/5/2018 18:22:09,7.49,-5.41,3.14,-14.55,40.45,9.18,109.78,3
11111,15/5/2018 18:22:11,7.53,-5.53,3.22,-14.45,40.45,9.49,109.66,3
11111,15/5/2018 18:22:12,7.49,-5.41,3.18,-14.55,40.36,9.59,109.82,3
11111,15/5/2018 18:22:14,7.45,-5.45,3.18,-14.55,40.45,9.59,109.78,3
11111,15/5/2018 18:22:16,7.49,-5.33,3.1,-14.64,40.45,9.18,109.89,3
11111,15/5/2018 18:22:17,7.53,-5.41,3.18,-14.55,40.45,9.49,109.78,3
11111,15/5/2018 18:22:19,7.49,-5.45,3.22,-14.64,40.45,9.39,109.89,3
11111,15/5/2018 18:22:21,7.45,-5.45,3.18,-14.27,40.36,9.18,109.47,3
11111,15/5/2018 18:22:23,7.45,-5.45,3.18,-14.45,40.36,9.29,109.7,3
11111,15/5/2018 18:22:24,7.49,-5.49,3.14,-14.36,40.73,9.49,109.43,3
11111,15/5/2018 18:22:25,7.49,-5.41,3.18,-14.55,40.36,9.18,109.82,3
11111,15/5/2018 18:22:27,7.49,-5.41,3.22,-14.45,40.55,9.18,109.62,3
11111,15/5/2018 18:22:29,7.53,-5.41,3.1,-14.45,40.36,9.18,109.7,3
11111,15/5/2018 18:22:32,7.49,-5.49,3.06,-14.64,40.64,9.18,109.81,3
11111,15/5/2018 18:22:37,7.49,-5.41,3.22,-14.36,40.36,9.39,109.59,3
11111,15/5/2018 18:22:39,7.45,-5.41,3.1,-14.73,40.45,9.18,110,3
11111,15/5/2018 18:22:43,7.49,-5.41,3.14,-14.64,40.36,9.18,109.93,3
11111,15/5/2018 18:22:44,7.49,-5.41,3.1,-14.45,40.64,9.39,109.58,3
11111,15/5/2018 18:22:44,7.45,-5.41,3.14,-14.64,40.45,9.08,109.89,3
11111,15/5/2018 18:22:46,7.45,-5.49,3.06,-14.55,40.36,9.18,109.82,3
11111,15/5/2018 18:22:48,7.45,-5.49,3.06,-14.64,40.36,9.39,109.93,3
11111,15/5/2018 18:22:50,7.49,-5.45,3.1,-14.45,40.55,9.39,109.62,3
11111,15/5/2018 18:22:50,7.49,-5.53,3.22,-14.36,40.64,9.18,109.47,3
11111,15/5/2018 18:22:50,7.53,-5.45,3.1,-14.82,40.45,9.29,110.12,3
11111,15/5/2018 18:22:53,7.45,-5.45,3.14,-14.64,40.55,9.08,109.85,3
11111,15/5/2018 18:22:55,7.53,-5.41,3.14,-14.55,40.45,9.29,109.78,3
11111,15/5/2018 18:22:55,7.53,-5.41,3.18,-14.64,40.55,9.39,109.85,3
11111,15/5/2018 18:22:57,7.45,-5.45,3.1,-14.45,40.36,9.29,109.7,3
11111,15/5/2018 18:22:59,7.45,-5.45,3.18,-14.73,40.55,9.08,109.96,3
11111,15/5/2018 18:23:00,7.45,-5.49,3.1,-14.73,40.45,9.39,110,3
11111,15/5/2018 18:23:00,7.49,-5.37,3.22,-14.45,40.45,9.29,109.66,3
11111,15/5/2018 18:23:03,7.45,-5.53,3.14,-14.55,40.64,9.39,109.69,3
11111,15/5/2018 18:23:06,7.49,-5.45,3.02,-14.64,40.27,9.18,109.97,3
11111,15/5/2018 18:23:06,7.49,-5.45,3.22,-14.64,40.45,9.29,109.89,3
11111,15/5/2018 18:23:07,7.49,-5.41,3.18,-14.64,40.64,9.08,109.81,3
11111,15/5/2018 18:23:09,7.49,-5.45,3.14,-14.73,40.36,9.18,110.05,3
11111,15/5/2018 18:23:10,7.49,-5.53,3.18,-14.45,40.45,9.08,109.66,3
11111,15/5/2018 18:23:11,7.49,-5.49,3.18,-14.55,40.36,9.49,109.82,3
11111,15/5/2018 18:23:13,7.45,-5.49,3.14,-14.55,40.45,9.39,109.78,3
11111,15/5/2018 18:23:16,7.57,-5.49,3.14,-14.45,40.27,9.18,109.74,3
11111,15/5/2018 18:23:17,7.53,-5.41,3.18,-14.55,40.55,9.18,109.74,3
11111,15/5/2018 18:23:18,7.49,-5.45,3.22,-14.64,40.64,9.08,109.81,3
11111,15/5/2018 18:23:21,7.49,-5.45,3.1,-14.36,40.45,9.08,109.55,3
11111,15/5/2018 18:23:23,7.49,-5.45,3.18,-14.64,40.45,9.18,109.89,3
11111,15/5/2018 18:23:25,7.53,-5.45,3.22,-14.73,40.27,9.39,110.09,3
11111,15/5/2018 18:23:26,7.41,-5.53,3.22,-14.36,40.73,9.08,109.43,3
11111,15/5/2018 18:23:28,7.45,-5.41,3.18,-14.45,40.45,9.49,109.66,3
11111,15/5/2018 18:23:30,7.53,-5.45,3.14,-14.45,40.36,9.29,109.7,3
11111,15/5/2018 18:23:31,7.49,-5.41,3.18,-14.64,40.36,8.98,109.93,3
11111,15/5/2018 18:23:33,7.49,-5.45,3.18,-14.55,40.45,9.29,109.78,3
11111,15/5/2018 18:23:35,7.49,-5.45,3.02,-14.64,40.55,9.18,109.85,3
11111,15/5/2018 18:23:36,7.53,-5.49,3.1,-14.64,40.55,9.08,109.85,3
11111,15/5/2018 18:23:38,7.49,-5.41,3.1,-14.64,40.36,8.98,109.93,3
11111,15/5/2018 18:23:39,7.49,-5.49,3.06,-14.73,40.45,9.18,110,3
11111,15/5/2018 18:23:42,7.45,-5.41,3.18,-14.27,40.18,9.18,109.56,3
11111,15/5/2018 18:23:43,7.45,-5.49,3.18,-14.45,40.36,9.29,109.7,3
11111,15/5/2018 18:23:44,7.53,-5.45,3.22,-14.82,40.36,9.39,110.16,3
11111,15/5/2018 18:23:47,7.49,-5.41,3.22,-14.64,40.36,9.08,109.93,3
11111,15/5/2018 18:23:48,7.49,-5.41,3.18,-14.73,40.27,9.39,110.09,3
11111,15/5/2018 18:23:49,7.49,-5.45,3.1,-14.45,40.27,9.18,109.74,3
11111,15/5/2018 18:23:51,7.45,-5.41,3.14,-14.45,40.36,9.39,109.7,3
11111,15/5/2018 18:23:53,7.37,-5.53,3.1,-14.55,40.36,9.18,109.82,3
11111,15/5/2018 18:23:54,7.45,-5.41,3.14,-14.45,40.27,9.08,109.74,3
11111,15/5/2018 18:23:56,7.49,-5.41,3.18,-14.55,40.82,9.49,109.61,3
11111,15/5/2018 18:23:58,7.49,-5.41,3.22,-14.82,40.09,8.98,110.29,3
11111,15/5/2018 18:23:59,7.41,-5.41,3.14,-14.36,40.45,9.08,109.55,3
11111,15/5/2018 18:24:01,7.49,-5.41,3.1,-14.73,40.27,9.39,110.09,3
11111,15/5/2018 18:24:03,7.61,-5.41,3.06,-14.45,40.55,9.29,109.62,3
11111,15/5/2018 18:24:04,7.49,-5.41,3.22,-14.82,40.18,9.08,110.24,3
11111,15/5/2018 18:24:06,7.53,-5.41,3.1,-14.55,40.45,9.18,109.78,3
11111,15/5/2018 18:24:10,7.49,-5.45,3.06,-14.45,40,9.18,109.87,3
11111,15/5/2018 18:24:10,7.49,-5.45,3.14,-14.55,40.09,9.18,109.94,3
11111,15/5/2018 18:24:11,7.53,-5.41,3.1,-14.55,40.18,9.18,109.9,3
11111,15/5/2018 18:24:13,7.49,-5.49,3.1,-14.64,40.55,9.18,109.85,3
11111,15/5/2018 18:24:15,7.53,-5.37,3.1,-14.55,40.55,9.08,109.74,3
11111,15/5/2018 18:24:16,7.53,-5.45,3.14,-14.64,40.55,9.18,109.85,3
11111,15/5/2018 18:24:17,7.41,-5.45,3.1,-15,40.36,9.18,110.39,3
11111,15/5/2018 18:24:20,7.49,-5.45,3.14,-14.55,40.55,9.18,109.74,3
11111,15/5/2018 18:24:21,7.49,-5.45,3.18,-14.64,40.45,9.39,109.89,3
11111,15/5/2018 18:24:22,7.53,-5.45,3.14,-14.45,40.27,8.98,109.74,3
11111,15/5/2018 18:24:24,7.45,-5.45,3.14,-14.45,40.27,9.08,109.74,3
11111,15/5/2018 18:24:26,7.45,-5.49,3.18,-14.64,40.36,9.18,109.93,3
11111,15/5/2018 18:24:27,7.41,-5.45,3.22,-14.64,40.45,9.18,109.89,3
11111,15/5/2018 18:24:29,7.49,-5.49,3.06,-14.36,40.45,9.39,109.55,3
11111,15/5/2018 18:24:30,7.45,-5.45,3.18,-14.36,40.36,9.29,109.59,3
11111,15/5/2018 18:24:32,7.45,-5.49,3.06,-14.55,40.64,9.08,109.69,3
11111,15/5/2018 18:24:35,7.53,-5.45,3.1,-14.64,40.27,9.29,109.97,3
11111,15/5/2018 18:24:36,7.49,-5.45,3.14,-14.45,40.45,9.29,109.66,3
11111,15/5/2018 18:24:37,7.49,-5.41,3.18,-14.73,40.36,9.29,110.05,3
11111,15/5/2018 18:24:39,7.45,-5.41,3.06,-14.45,40.45,9.18,109.66,3
11111,15/5/2018 18:24:43,7.49,-5.49,3.1,-14.64,40.55,9.18,109.85,3
11111,15/5/2018 18:24:43,7.49,-5.45,3.1,-14.55,40.36,9.08,109.82,3
11111,15/5/2018 18:24:46,7.49,-5.41,3.14,-14.55,40.55,9.39,109.74,3
11111,15/5/2018 18:24:47,7.49,-5.49,3.14,-14.55,40.64,8.98,109.69,3
11111,15/5/2018 18:24:47,7.53,-5.45,3.14,-14.64,40.45,8.98,109.89,3
11111,15/5/2018 18:24:49,7.49,-5.45,3.14,-14.45,40.36,9.39,109.7,3
11111,15/5/2018 18:24:51,7.49,-5.49,3.18,-14.55,40.45,9.18,109.78,3
11111,15/5/2018 18:24:52,7.49,-5.53,3.14,-14.45,40.73,9.18,109.54,3
11111,15/5/2018 18:24:53,7.53,-5.53,3.1,-14.36,40.36,8.98,109.59,3
11111,15/5/2018 18:24:55,7.45,-5.37,3.06,-14.73,40.36,9.08,110.05,3
11111,15/5/2018 18:24:57,7.41,-5.45,3.18,-14.55,40.36,9.29,109.82,3
11111,15/5/2018 18:24:58,7.41,-5.53,3.14,-14.45,40.55,9.18,109.62,3
11111,15/5/2018 18:25:00,7.49,-5.37,3.14,-14.64,40.18,9.49,110.01,3
11111,15/5/2018 18:25:02,7.53,-5.45,3.14,-14.64,40.36,9.18,109.93,3
11111,15/5/2018 18:25:03,7.53,-5.49,3.18,-14.55,40.64,9.29,109.69,3
11111,15/5/2018 18:25:05,7.53,-5.41,3.14,-14.45,40.27,9.18,109.74,3
11111,15/5/2018 18:25:07,7.45,-5.41,3.14,-14.55,40.64,9.18,109.69,3
11111,15/5/2018 18:25:08,7.53,-5.41,3.26,-14.55,40.45,9.39,109.78,3
11111,15/5/2018 18:25:10,7.49,-5.41,3.14,-14.36,40.36,9.29,109.59,3
11111,15/5/2018 18:25:13,7.45,-5.45,3.1,-14.73,40.45,9.39,110,3
11111,15/5/2018 18:25:14,7.53,-5.45,3.22,-14.55,40.45,8.98,109.78,3
11111,15/5/2018 18:25:15,7.49,-5.45,3.14,-14.73,40.36,9.29,110.05,3
11111,15/5/2018 18:25:17,7.45,-5.41,3.14,-14.45,40.45,9.18,109.66,3
11111,15/5/2018 18:25:18,7.45,-5.45,3.1,-14.55,40.55,9.08,109.74,3
11111,15/5/2018 18:25:20,7.45,-5.45,3.14,-14.73,40.27,9.29,110.09,3
11111,15/5/2018 18:25:21,7.53,-5.45,3.18,-14.91,40.27,9.29,110.31,3
11111,15/5/2018 18:25:23,7.53,-5.45,3.1,-14.36,40.55,9.39,109.51,3
11111,15/5/2018 18:25:25,7.49,-5.41,3.1,-14.73,40.27,9.29,110.09,3
11111,15/5/2018 18:25:26,7.49,-5.45,3.1,-14.82,40.45,9.18,110.12,3
11111,15/5/2018 18:25:29,7.45,-5.41,3.26,-14.36,40.36,9.29,109.59,3
11111,15/5/2018 18:25:31,7.45,-5.41,3.26,-14.55,40.55,9.29,109.74,3
11111,15/5/2018 18:25:31,7.49,-5.45,3.22,-14.64,40.36,9.08,109.93,3
11111,15/5/2018 18:25:33,7.53,-5.45,3.1,-14.55,40.55,9.08,109.74,3
11111,15/5/2018 18:25:35,7.45,-5.45,3.18,-14.64,40.45,9.29,109.89,3
11111,15/5/2018 18:25:36,7.53,-5.41,3.14,-14.55,40.27,9.08,109.86,3
11111,15/5/2018 18:25:38,7.45,-5.45,3.22,-14.64,40.45,9.39,109.89,3
11111,15/5/2018 18:25:40,7.49,-5.37,3.18,-14.55,40.18,8.88,109.9,3
11111,15/5/2018 18:25:41,7.41,-5.49,3.18,-14.55,40.09,9.29,109.94,3
11111,15/5/2018 18:25:44,7.49,-5.45,3.22,-14.73,40.45,9.29,110,3
11111,15/5/2018 18:25:45,7.49,-5.49,3.14,-14.64,40.45,9.29,109.89,3
11111,15/5/2018 18:25:46,7.49,-5.37,3.1,-14.64,40.64,9.29,109.81,3
11111,15/5/2018 18:25:48,7.49,-5.45,3.14,-14.36,40.64,9.18,109.47,3
11111,15/5/2018 18:25:51,7.53,-5.3,3.1,-14.45,40.36,9.29,109.7,3
11111,15/5/2018 18:25:51,7.41,-5.49,3.14,-14.64,40.36,8.98,109.93,3
11111,15/5/2018 18:25:53,7.53,-5.41,3.14,-14.73,40.18,9.18,110.13,3
11111,15/5/2018 18:25:54,7.45,-5.45,3.1,-14.55,40.27,9.08,109.86,3
11111,15/5/2018 18:25:56,7.49,-5.45,3.18,-14.55,40.36,9.29,109.82,3
11111,15/5/2018 18:25:58,7.45,-5.45,3.06,-14.64,40.45,9.49,109.89,3
11111,15/5/2018 18:26:00,7.45,-5.45,3.18,-14.73,40.27,8.98,110.09,3
11111,15/5/2018 18:26:02,7.45,-5.45,3.22,-14.55,40.64,9.29,109.69,3
11111,15/5/2018 18:26:03,7.49,-5.45,3.02,-14.45,40.45,9.08,109.66,3
11111,15/5/2018 18:26:06,7.53,-5.45,3.14,-14.64,40.18,8.88,110.01,3
11111,15/5/2018 18:26:07,7.53,-5.45,3.14,-14.27,40.36,8.88,109.47,3
11111,15/5/2018 18:26:08,7.49,-5.41,3.1,-14.36,40.45,9.18,109.55,3
11111,15/5/2018 18:26:10,7.45,-5.41,3.06,-14.36,40.36,9.39,109.59,3
11111,15/5/2018 18:26:12,7.53,-5.45,3.1,-14.64,40.55,9.18,109.85,3
11111,15/5/2018 18:26:13,7.45,-5.41,3.18,-14.64,40.27,9.08,109.97,3
11111,15/5/2018 18:26:15,7.49,-5.45,3.1,-14.64,40.36,9.29,109.93,3
11111,15/5/2018 18:26:16,7.49,-5.41,3.1,-14.36,40.36,9.49,109.59,3
11111,15/5/2018 18:26:20,7.45,-5.41,3.22,-14.55,40.18,9.39,109.9,3
11111,15/5/2018 18:26:20,7.49,-5.49,3.14,-14.45,40.45,9.08,109.66,3
11111,15/5/2018 18:26:23,7.49,-5.45,3.06,-14.36,40.18,9.29,109.67,3
11111,15/5/2018 18:26:24,7.49,-5.45,3.18,-14.64,40.45,9.39,109.89,3
11111,15/5/2018 18:26:25,7.53,-5.45,3.18,-14.64,40.18,9.18,110.01,3
11111,15/5/2018 18:26:26,7.53,-5.45,3.06,-14.64,40.45,9.18,109.89,3
11111,15/5/2018 18:26:29,7.45,-5.53,3.26,-14.27,40.36,9.08,109.47,3
11111,15/5/2018 18:26:29,7.49,-5.49,3.22,-14.64,40.27,9.18,109.97,3
11111,15/5/2018 18:26:31,7.49,-5.41,3.14,-14.55,40.27,8.98,109.86,3
11111,15/5/2018 18:26:34,7.49,-5.45,3.18,-14.45,40.45,8.98,109.66,3
11111,15/5/2018 18:26:34,7.53,-5.41,3.18,-14.73,40.45,9.08,110,3
11111,15/5/2018 18:26:35,7.45,-5.45,3.14,-14.55,40.45,9.08,109.78,3
11111,15/5/2018 18:26:38,7.53,-5.45,3.18,-14.55,40.45,9.08,109.78,3
11111,15/5/2018 18:26:39,7.45,-5.37,3.14,-14.64,40.36,9.08,109.93,3
11111,15/5/2018 18:26:40,7.49,-5.45,3.18,-14.55,40.36,9.08,109.82,3
11111,15/5/2018 18:26:42,7.45,-5.45,3.14,-14.18,40.45,9.39,109.32,3
11111,15/5/2018 18:26:44,7.49,-5.41,3.18,-14.73,40.27,9.18,110.09,3
11111,15/5/2018 18:26:45,7.49,-5.37,3.1,-14.82,40.64,9.08,110.03,3
11111,15/5/2018 18:26:47,7.49,-5.41,3.18,-14.45,40.36,9.39,109.7,3
11111,15/5/2018 18:26:53,7.49,-5.45,3.18,-14.45,40.45,9.08,109.66,3
11111,15/5/2018 18:26:54,7.49,-5.45,3.18,-14.36,40.36,8.98,109.59,3
11111,15/5/2018 18:26:54,7.49,-5.41,3.06,-14.64,40.45,9.29,109.89,3
11111,15/5/2018 18:26:58,7.49,-5.41,3.06,-14.55,40.27,9.39,109.86,3
11111,15/5/2018 18:27:00,7.49,-5.41,3.14,-14.82,40.45,9.08,110.12,3
11111,15/5/2018 18:27:00,7.49,-5.37,3.18,-14.64,40.64,9.29,109.81,3
11111,15/5/2018 18:27:02,7.45,-5.41,3.1,-14.64,40.18,9.39,110.01,3
11111,15/5/2018 18:27:05,7.49,-5.45,3.14,-14.55,40.45,9.29,109.78,3
11111,15/5/2018 18:27:05,7.49,-5.41,3.14,-14.64,40.45,9.39,109.89,3
11111,15/5/2018 18:27:07,7.53,-5.37,3.1,-14.45,40.36,9.08,109.7,3
11111,15/5/2018 18:27:09,7.45,-5.45,3.1,-14.73,40.55,9.08,109.96,3
11111,15/5/2018 18:27:09,7.45,-5.45,3.18,-14.36,40.27,9.29,109.63,3
11111,15/5/2018 18:27:11,7.49,-5.45,3.14,-14.55,40.64,9.18,109.69,3
11111,15/5/2018 18:27:14,7.45,-5.49,3.18,-14.55,40.55,8.98,109.74,3
11111,15/5/2018 18:27:15,7.53,-5.45,3.18,-14.55,40.36,9.08,109.82,3
11111,15/5/2018 18:27:15,7.49,-5.41,3.18,-14.73,40.27,9.18,110.09,3
11111,15/5/2018 18:27:18,7.49,-5.37,3.14,-14.73,40.45,9.39,110,3
11111,15/5/2018 18:27:21,7.41,-5.45,3.14,-14.45,40.64,9.08,109.58,3
11111,15/5/2018 18:27:22,7.49,-5.41,3.18,-14.45,40.45,9.18,109.66,3
11111,15/5/2018 18:27:26,7.45,-5.41,3.18,-14.55,40.36,9.08,109.82,3
11111,15/5/2018 18:27:26,7.41,-5.41,3.14,-14.45,40.27,9.29,109.74,3
11111,15/5/2018 18:27:27,7.45,-5.45,3.06,-14.73,40.27,8.98,110.09,3
11111,15/5/2018 18:27:30,7.45,-5.41,3.18,-14.64,40.55,8.98,109.85,3
11111,15/5/2018 18:27:31,7.49,-5.41,3.14,-14.64,40.36,9.18,109.93,3
11111,15/5/2018 18:27:32,7.57,-5.41,3.14,-14.64,40.18,9.18,110.01,3
11111,15/5/2018 18:27:34,7.49,-5.41,3.22,-14.36,40.27,9.29,109.63,3
11111,15/5/2018 18:27:36,7.45,-5.45,3.18,-14.36,40.55,9.18,109.51,3
11111,15/5/2018 18:27:36,7.49,-5.41,3.1,-14.45,40.55,9.08,109.62,3
11111,15/5/2018 18:27:38,7.49,-5.45,3.18,-14.64,40.45,9.18,109.89,3
11111,15/5/2018 18:27:43,7.53,-5.37,3.14,-14.55,40.64,9.39,109.69,3
11111,15/5/2018 18:27:43,7.49,-5.45,3.18,-14.36,40.27,8.98,109.63,3
11111,15/5/2018 18:27:43,7.49,-5.45,3.18,-14.55,40.45,9.18,109.78,3
11111,15/5/2018 18:27:45,7.53,-5.37,3.18,-14.64,40.27,9.29,109.97,3
